"match_id","gameCreation","gameDuration","gameVersion"
"NA1_4215158631",1644655996000,2107,"12.3.421.5967"
"NA1_4216656876",1644798570000,1234,"12.3.421.5967"
"NA1_4214545237",1644633535000,1755,"12.3.421.5967"
"NA1_4216357404",1644775164000,1633,"12.3.421.5967"
"NA1_4216641554",1644795923000,1840,"12.3.421.5967"
"NA1_4215595457",1644705577000,1933,"12.3.421.5967"
"NA1_4215443952",1644695044000,1727,"12.3.421.5967"
"NA1_4210348026",1644289398000,1662,"12.3.421.5967"
"NA1_4214721074",1644638322000,1234,"12.3.421.5967"
"NA1_4216193234",1644742639000,2246,"12.3.421.5967"
"NA1_4181189024",1642405608000,2416,"12.1.416.4011"
"NA1_4207729712",1644115644000,2113,"12.3.421.5967"
"NA1_4216467949",1644785211000,1977,"12.3.421.5967"
"NA1_4215627279",1644710430000,1686,"12.3.421.5967"
"NA1_4216555749",1644788862000,1248,"12.3.421.5967"
"NA1_4216044580",1644733684000,1961,"12.3.421.5967"
"NA1_4210465402",1644293870000,1642,"12.3.421.5967"
"NA1_4216654665",1644797537000,1151,"12.3.421.5967"
"NA1_4216149688",1644746524000,1533,"12.3.421.5967"
"NA1_4216559449",1644790468000,2112,"12.3.421.5967"
"NA1_4214253889",1644616974000,1836,"12.3.421.5967"
"NA1_4204639214",1643913241000,1710,"12.3.421.3734"
"NA1_4216213419",1644751654000,1225,"12.3.421.5967"
"NA1_4213770108",1644557710000,1819,"12.3.421.5967"
"NA1_4202888065",1643783368000,2260,"12.2.419.1399"
"NA1_4215923031",1644726703000,1738,"12.3.421.5967"
"NA1_4215578074",1644706362000,1915,"12.3.421.5967"
"NA1_4211172493",1644363830000,2298,"12.3.421.5967"
"NA1_4216438959",1644781387000,1381,"12.3.421.5967"
"NA1_4215509877",1644698017000,2270,"12.3.421.5967"
"NA1_4210249679",1644287061000,1689,"12.3.421.5967"
"NA1_4215060524",1644647422000,2199,"12.3.421.5967"
"NA1_4213369731",1644539186000,2789,"12.3.421.5967"
"NA1_4206934623",1644047344000,1034,"12.3.421.5967"
"NA1_4216428252",1644780861000,2440,"12.3.421.5967"
"NA1_4212737932",1644467422000,2271,"12.3.421.5967"
"NA1_4212265783",1644440922000,2001,"12.3.421.5967"
"NA1_4214031727",1644590019000,1429,"12.3.421.5967"
"NA1_4173988308",1641948918000,2191,"12.1.416.4011"
"NA1_4192790638",1643156976000,1845,"12.2.419.1399"
"NA1_4197081731",1643415855000,1703,"12.2.419.1399"
"NA1_4210925405",1644344127000,1890,"12.3.421.5967"
"NA1_4216634571",1644797443000,1692,"12.3.421.5967"
"NA1_4216673858",1644797387000,1641,"12.3.421.5967"
"NA1_4216617611",1644794295000,2068,"12.3.421.5967"
"NA1_4216624842",1644797135000,1932,"12.3.421.5967"
"NA1_4215757090",1644718390000,1692,"12.3.421.5967"
"NA1_4214893941",1644642400000,1406,"12.3.421.5967"
"NA1_4216320884",1644770368000,1601,"12.3.421.5967"
"NA1_4216510738",1644786453000,1884,"12.3.421.5967"
"NA1_4216643429",1644796820000,1428,"12.3.421.5967"
"NA1_4205781907",1644000745000,1854,"12.3.421.5967"
"NA1_4216673863",1644797363000,2247,"12.3.421.5967"
"NA1_4216473762",1644783378000,1100,"12.3.421.5967"
"NA1_4214989523",1644647121000,1935,"12.3.421.5967"
"NA1_4215600498",1644707201000,1771,"12.3.421.5967"
"NA1_4199386261",1643566750000,2277,"12.2.419.1399"
"NA1_4214461140",1644628740000,2217,"12.3.421.5967"
"NA1_4210848382",1644339066000,1600,"12.3.421.5967"
"NA1_4216323502",1644772199000,2406,"12.3.421.5967"
"NA1_4214458826",1644631402000,2057,"12.3.421.5967"
"NA1_4213272662",1644526679000,2206,"12.3.421.5967"
"NA1_4215884284",1644724118000,2397,"12.3.421.5967"
"NA1_4216310211",1644761897000,925,"12.3.421.5967"
"NA1_4213294220",1644532305000,2019,"12.3.421.5967"
"NA1_4216483607",1644783352000,1129,"12.3.421.5967"
"NA1_4153308042",1640548983000,2052,"11.24.414.4003"
"NA1_4204528677",1643906258000,2181,"12.3.421.3734"
"NA1_4184631644",1642649261000,1377,"12.1.416.4011"
"NA1_4200462259",1643608075000,1238,"12.2.419.1399"
"NA1_4216526028",1644788779000,1192,"12.3.421.5967"
"NA1_4216641982",1644796173000,2236,"12.3.421.5967"
"NA1_4213993641",1644579889000,1507,"12.3.421.5967"
"NA1_4216664924",1644797656000,1415,"12.3.421.5967"
"NA1_4108313976",1637279683000,1577,"11.23.409.111"
"NA1_4197114550",1643417017000,1600,"12.2.419.1399"
"NA1_4216527000",1644789219000,1799,"12.3.421.5967"
"NA1_4216427359",1644780453000,1901,"12.3.421.5967"
"NA1_4215784118",1644720494000,1951,"12.3.421.5967"
"NA1_4216094103",1644737302000,1858,"12.3.421.5967"
"NA1_4211167370",1644365670000,2211,"12.3.421.5967"
"NA1_4215189500",1644666578000,1878,"12.3.421.5967"
"NA1_4216018541",1644731902000,1433,"12.3.421.5967"
"NA1_4215498688",1644702115000,1537,"12.3.421.5967"
"NA1_4215898450",1644725567000,1961,"12.3.421.5967"
"NA1_4214297100",1644618955000,1598,"12.3.421.5967"
"NA1_4214094863",1644601332000,1797,"12.3.421.5967"
"NA1_4216651626",1644796029000,1824,"12.3.421.5967"
"NA1_4216078612",1644735464000,2231,"12.3.421.5967"
"NA1_4216481439",1644782353000,2291,"12.3.421.5967"
"NA1_4215546284",1644705261000,2281,"12.3.421.5967"
"NA1_4216459228",1644785778000,1767,"12.3.421.5967"
"NA1_4214981110",1644644362000,2227,"12.3.421.5967"
"NA1_4215644151",1644709331000,1567,"12.3.421.5967"
"NA1_4216402974",1644778202000,2187,"12.3.421.5967"
"NA1_4105079518",1637034937000,1680,"11.22.406.3587"
"NA1_4216090401",1644735805000,2478,"12.3.421.5967"
"NA1_4104716366",1637023035000,1204,"11.22.406.3587"
"NA1_4120761429",1638139665000,1960,"11.23.409.111"
"NA1_4175170177",1642020543000,1502,"12.1.416.4011"
"NA1_4216661193",1644795807000,1887,"12.3.421.5967"
"NA1_4174022613",1641947756000,1784,"12.1.416.4011"
"NA1_4155048593",1640659674000,2364,"11.24.414.4003"
"NA1_4161108577",1641097579000,2098,"11.24.414.4003"
"NA1_4212699648",1644467769000,2670,"12.3.421.5967"
"NA1_4192690117",1643149115000,2470,"12.2.419.1399"
"NA1_4210984044",1644349649000,1752,"12.3.421.5967"
"NA1_4215893641",1644724054000,1840,"12.3.421.5967"
"NA1_4216575251",1644792785000,2134,"12.3.421.5967"
"NA1_4215478431",1644697685000,1725,"12.3.421.5967"
"NA1_4213796602",1644560158000,2384,"12.3.421.5967"
"NA1_4216423062",1644778328000,1250,"12.3.421.5967"
"NA1_4179934503",1642322073000,2072,"12.1.416.4011"
"NA1_4216549513",1644790381000,1263,"12.3.421.5967"
"NA1_4216254899",1644754825000,1441,"12.3.421.5967"
"NA1_4213255406",1644528110000,1658,"12.3.421.5967"
"NA1_4216577239",1644793685000,1926,"12.3.421.5967"
"NA1_4214318282",1644623193000,1458,"12.3.421.5967"
"NA1_4212819371",1644474524000,2016,"12.3.421.5967"
"NA1_4213497428",1644545206000,1606,"12.3.421.5967"
"NA1_4216474497",1644783684000,2839,"12.3.421.5967"
"NA1_4206788258",1644041797000,1404,"12.3.421.5967"
"NA1_4105352999",1637039705000,1549,"11.22.406.3587"
"NA1_4156153490",1640746926000,2006,"11.24.414.4003"
"NA1_4216076701",1644734733000,1430,"12.3.421.5967"
"NA1_4121519493",1638205074000,1558,"11.23.409.111"
"NA1_4172090526",1641814340000,1520,"12.1.416.4011"
"NA1_4214625817",1644636782000,2039,"12.3.421.5967"
"NA1_4216101495",1644736264000,1014,"12.3.421.5967"
"NA1_4202282144",1643765306000,2105,"12.2.419.1399"
"NA1_4216508645",1644789502000,2320,"12.3.421.5967"
"NA1_4203669918",1643834753000,2020,"12.3.420.4308"
"NA1_4216574825",1644792593000,2173,"12.3.421.5967"
"NA1_4216582134",1644791462000,1733,"12.3.421.5967"
"NA1_4216431293",1644777583000,1495,"12.3.421.5967"
"NA1_4213327275",1644534093000,1692,"12.3.421.5967"
"NA1_4212637572",1644464206000,2030,"12.3.421.5967"
"NA1_4215436132",1644696101000,1749,"12.3.421.5967"
"NA1_4211397555",1644378071000,2319,"12.3.421.5967"
"NA1_4215460381",1644693581000,1600,"12.3.421.5967"
"NA1_4213688713",1644554308000,1715,"12.3.421.5967"
"NA1_4215984467",1644730320000,1374,"12.3.421.5967"
"NA1_4045578189",1631943942000,985936,"11.18.395.7538"
"NA1_4204289588",1643871759000,1763,"12.3.421.3734"
"NA1_4215139728",1644656606000,1561,"12.3.421.5967"
"NA1_4214536080",1644633786000,1333,"12.3.421.5967"
"NA1_4216270767",1644761797000,1685,"12.3.421.5967"
"NA1_4216591747",1644791285000,2007,"12.3.421.5967"
"NA1_4214138544",1644609683000,2705,"12.3.421.5967"
"NA1_4214058660",1644596967000,913,"12.3.421.5967"
"NA1_4216381829",1644777132000,1534,"12.3.421.5967"
"NA1_4215622090",1644708181000,1606,"12.3.421.5967"
"NA1_4216148023",1644744998000,1657,"12.3.421.5967"
"NA1_4213441498",1644540007000,1686,"12.3.421.5967"
"NA1_4214180100",1644610450000,1977,"12.3.421.5967"
"NA1_4214411538",1644624948000,1670,"12.3.421.5967"
"NA1_4207725475",1644114522000,2296,"12.3.421.5967"
"NA1_4213054645",1644505680000,2542,"12.3.421.5967"
"NA1_4206460355",1644024285000,1241,"12.3.421.5967"
"NA1_4213969287",1644587040000,1682,"12.3.421.5967"
"NA1_4215415601",1644691125000,2080,"12.3.421.5967"
"NA1_4215498316",1644701891000,1549,"12.3.421.5967"
"NA1_4208683360",1644185029000,1835,"12.3.421.5967"
"NA1_4215968120",1644731124000,1627,"12.3.421.5967"
"NA1_4098040404",1636517595000,1166,"11.22.406.3587"
"NA1_4191373609",1643040357000,1748,"12.2.419.1399"
"NA1_4216493704",1644783582000,1791,"12.3.421.5967"
"NA1_4210959991",1644347042000,1962,"12.3.421.5967"
"NA1_4216374202",1644773478000,2319,"12.3.421.5967"
"NA1_4189920672",1642955886000,1382,"12.2.419.1399"
"NA1_4215476634",1644696779000,1763,"12.3.421.5967"
"NA1_4208502211",1644173646000,2375,"12.3.421.5967"
"NA1_4200396182",1643606210000,1269,"12.2.419.1399"
"NA1_4199875811",1643584305000,1270,"12.2.419.1399"
"NA1_4209381401",1644205398000,1710,"12.3.421.5967"
"NA1_4209430591",1644207748000,1119,"12.3.421.5967"
"NA1_4190101609",1642969667000,1783,"12.2.419.1399"
"NA1_4213475676",1644544538000,2329,"12.3.421.5967"
"NA1_4215960060",1644728559000,1771,"12.3.421.5967"
"NA1_4216184615",1644743196000,1870,"12.3.421.5967"
"NA1_4216573192",1644791864000,1901,"12.3.421.5967"
"NA1_4216643499",1644796836000,2785,"12.3.421.5967"
"NA1_4214649164",1644637815000,970,"12.3.421.5967"
"NA1_4216474273",1644783584000,1875,"12.3.421.5967"
"NA1_4215185528",1644661588000,1656,"12.3.421.5967"
"NA1_4207601673",1644107026000,2324,"12.3.421.5967"
"NA1_4216252000",1644750686000,1860,"12.3.421.5967"
"NA1_4213172407",1644519807000,2068,"12.3.421.5967"
"NA1_4199636421",1643577765000,1574,"12.2.419.1399"
"NA1_4214321532",1644620576000,1622,"12.3.421.5967"
"NA1_4216087795",1644738642000,1578,"12.3.421.5967"
"NA1_4216584719",1644792607000,2349,"12.3.421.5967"
"NA1_4216388817",1644780645000,1501,"12.3.421.5967"
"NA1_4216102051",1644736519000,2137,"12.3.421.5967"
"NA1_4213163773",1644520622000,1898,"12.3.421.5967"
"NA1_4216523828",1644787845000,1581,"12.3.421.5967"
"NA1_4213495084",1644544520000,1486,"12.3.421.5967"
"NA1_4213515900",1644544872000,1699,"12.3.421.5967"
"NA1_4216676303",1644798541000,1654,"12.3.421.5967"
"NA1_4213968843",1644586493000,964,"12.3.421.5967"
"NA1_4214082649",1644599555000,2067,"12.3.421.5967"
"NA1_4216602461",1644791660000,1718,"12.3.421.5967"
"NA1_4214622851",1644635873000,2369,"12.3.421.5967"
"NA1_4216124225",1644737563000,1998,"12.3.421.5967"
"NA1_4216487052",1644784915000,2149,"12.3.421.5967"
"NA1_4216031204",1644732484000,1968,"12.3.421.5967"
"NA1_4216615288",1644793167000,213,"12.3.421.5967"
"NA1_4214046400",1644594802000,2590,"12.3.421.5967"
"NA1_4216279519",1644769875000,1057,"12.3.421.5967"
"NA1_4216309595",1644770121000,2369,"12.3.421.5967"
"NA1_4216603135",1644791943000,1868,"12.3.421.5967"
"NA1_4215577701",1644706244000,1984,"12.3.421.5967"
"NA1_4216243715",1644752364000,1954,"12.3.421.5967"
"NA1_4216468961",1644785621000,1728,"12.3.421.5967"
"NA1_4214419357",1644628085000,2108,"12.3.421.5967"
"NA1_4212984471",1644492931000,1726,"12.3.421.5967"
"NA1_4020756859",1629769076000,2553875,"11.16.390.1945"
"NA1_4203648733",1643838596000,927,"12.3.420.4308"
"NA1_4216584226",1644792370000,1333,"12.3.421.5967"
"NA1_4210077948",1644277226000,1704,"12.3.421.5967"
"NA1_4216610004",1644790723000,1734,"12.3.421.5967"
"NA1_4214165673",1644608426000,1573,"12.3.421.5967"
"NA1_4216618459",1644794732000,2113,"12.3.421.5967"
"NA1_4216632351",1644796273000,1750,"12.3.421.5967"
"NA1_4216602345",1644791610000,2033,"12.3.421.5967"
"NA1_4209958116",1644268828000,2667,"12.3.421.5967"
"NA1_4210053588",1644271777000,2138,"12.3.421.5967"
"NA1_4216652851",1644796668000,2222,"12.3.421.5967"
"NA1_4213217917",1644523922000,1220,"12.3.421.5967"
"NA1_4214352049",1644621050000,1396,"12.3.421.5967"
"NA1_4215572431",1644703776000,1674,"12.3.421.5967"
"NA1_4216340581",1644770717000,2059,"12.3.421.5967"
"NA1_4210096998",1644276999000,2084,"12.3.421.5967"
"NA1_4170498789",1.641726e+12,1583,"12.1.416.4011"
"NA1_4209926380",1644263099000,1886,"12.3.421.5967"
"NA1_4215945156",1644727449000,2128,"12.3.421.5967"
"NA1_4216572656",1644791657000,1824,"12.3.421.5967"
"NA1_4216347750",1644775266000,2473,"12.3.421.5967"
"NA1_4153819943",1640576019000,925,"11.24.414.4003"
"NA1_4216643970",1644797107000,2310,"12.3.421.5967"
"NA1_4213933909",1644569320000,2728,"12.3.421.5967"
"NA1_4207664719",1644111293000,1439,"12.3.421.5967"
"NA1_4214326850",1644622775000,619,"12.3.421.5967"
"NA1_4216390944",1644777116000,1780,"12.3.421.5967"
"NA1_4216652131",1644796315000,2757,"12.3.421.5967"
"NA1_4216625276",1644797312000,946,"12.3.421.5967"
"NA1_4204789157",1643926914000,2171,"12.3.421.5967"
"NA1_4216612339",1644791787000,2107,"12.3.421.5967"
"NA1_4192846433",1643161789000,1710,"12.2.419.1399"
"NA1_4215466558",1644696658000,1867,"12.3.421.5967"
"NA1_4216594475",1644792523000,1646,"12.3.421.5967"
"NA1_4216136052",1644738643000,2412,"12.3.421.5967"
"NA1_4167321747",1641530295000,1839,"12.1.416.4011"
"NA1_4194591505",1643252163000,1589,"12.2.419.1399"
"NA1_4211833591",1644405130000,2259,"12.3.421.5967"
"NA1_4125151698",1638473127000,1539,"11.23.409.111"
"NA1_4186407200",1642741829000,1521,"12.2.419.1399"
"NA1_4162413669",1641181627000,1778,"11.24.414.4003"
"NA1_4211289008",1644372890000,1810,"12.3.421.5967"
"NA1_4207793892",1644116808000,1332,"12.3.421.5967"
"NA1_4214661525",1644635632000,1750,"12.3.421.5967"
"NA1_4130918011",1638885893000,1296,"11.23.409.111"
"NA1_4212845675",1644473320000,1857,"12.3.421.5967"
"NA1_4166728954",1641499495000,1919,"12.1.416.4011"
"NA1_4214550822",1644632213000,1744,"12.3.421.5967"
"NA1_4215649091",1644711508000,2139,"12.3.421.5967"
"NA1_4215829126",1644722537000,1615,"12.3.421.5967"
"NA1_4214202945",1644612221000,1880,"12.3.421.5967"
"NA1_4215982771",1644729704000,2249,"12.3.421.5967"
"NA1_4017396077",1629501468000,2083370,"11.16.390.1945"
"NA1_4209967217",1644268473000,1679,"12.3.421.5967"
"NA1_4216490771",1644782265000,197,"12.3.421.5967"
"NA1_4214227594",1644614508000,1487,"12.3.421.5967"
"NA1_4214125705",1644607956000,2921,"12.3.421.5967"
"NA1_4216598605",1644794525000,2142,"12.3.421.5967"
"NA1_4214440644",1644628378000,2277,"12.3.421.5967"
"NA1_4210100570",1644274630000,2654,"12.3.421.5967"
"NA1_4215738916",1644718959000,1287,"12.3.421.5967"
"NA1_4216523589",1644787706000,2759,"12.3.421.5967"
"NA1_4215746512",1644718154000,1180,"12.3.421.5967"
"NA1_4216641051",1644795670000,1605,"12.3.421.5967"
"NA1_4216301137",1644762513000,1825,"12.3.421.5967"
"NA1_4216362549",1644772243000,1456,"12.3.421.5967"
"NA1_4216426634",1644780078000,1971,"12.3.421.5967"
"NA1_4216585165",1644792839000,1879,"12.3.421.5967"
"NA1_4215540713",1644702758000,1206,"12.3.421.5967"
"NA1_4216576775",1644793556000,1828,"12.3.421.5967"
"NA1_4216662494",1644796484000,2386,"12.3.421.5967"
"NA1_4216358024",1644775474000,1220,"12.3.421.5967"
"NA1_4212604858",1644460676000,2216,"12.3.421.5967"
"NA1_4153240254",1640538858000,2378,"11.24.414.4003"
"NA1_4212598783",1644461823000,2040,"12.3.421.5967"
"NA1_4215284701",1644674955000,1793,"12.3.421.5967"
"NA1_4122799930",1638277289000,2547,"11.23.409.111"
"NA1_4171533009",1641778349000,1783,"12.1.416.4011"
"NA1_4201578735",1643701384000,1757,"12.2.419.1399"
"NA1_4213752120",1644555421000,1023,"12.3.421.5967"
"NA1_4216674655",1644797738000,1807,"12.3.421.5967"
"NA1_4215613973",1644708951000,2075,"12.3.421.5967"
"NA1_4093195436",1636190930000,963,"11.22.406.3587"
"NA1_4212524982",1644457610000,1333,"12.3.421.5967"
"NA1_4207193517",1644079127000,1993,"12.3.421.5967"
"NA1_4216621617",1644795488000,1832,"12.3.421.5967"
"NA1_3998183160",1627928636000,1383248,"11.15.389.2308"
"NA1_4079787857",1635028345000,1685,"11.21.403.3002"
"NA1_4214797692",1644640561000,1674,"12.3.421.5967"
"NA1_4216414930",1644779280000,1886,"12.3.421.5967"
"NA1_4209398568",1644207378000,1601,"12.3.421.5967"
"NA1_4215588011",1644706574000,917,"12.3.421.5967"
"NA1_4204096727",1643859479000,1750,"12.3.421.3734"
"NA1_4216655041",1644797681000,1225,"12.3.421.5967"
"NA1_4200059942",1643591659000,2284,"12.2.419.1399"
"NA1_4196632353",1643401803000,1323,"12.2.419.1399"
"NA1_4207757436",1644117700000,1682,"12.3.421.5967"
"NA1_4209201968",1644197758000,1340,"12.3.421.5967"
"NA1_4199972436",1643586916000,1960,"12.2.419.1399"
"NA1_4215618576",1644711045000,2082,"12.3.421.5967"
"NA1_4214715926",1644639682000,1221,"12.3.421.5967"
"NA1_4184384733",1642639768000,1327,"12.1.416.4011"
"NA1_4056080264",1632874238000,1545520,"11.19.398.9466"
"NA1_4086322237",1635623806000,1093,"11.21.403.3002"
"NA1_4206622417",1644032781000,1220,"12.3.421.5967"
"NA1_4212649422",1644464732000,2032,"12.3.421.5967"
"NA1_4103750519",1636937526000,1406,"11.22.406.3587"
"NA1_4103344410",1636911438000,1493,"11.22.406.3587"
"NA1_4194995451",1643268781000,1500,"12.2.419.1399"
"NA1_4202282678",1643765446000,1270,"12.2.419.1399"
"NA1_4215543701",1644704093000,1368,"12.3.421.5967"
"NA1_4216632170",1644796178000,2220,"12.3.421.5967"
"NA1_4215737680",1644718554000,1905,"12.3.421.5967"
"NA1_4172388925",1641852561000,2136,"12.1.416.4011"
"NA1_4216602272",1644791556000,1504,"12.3.421.5967"
"NA1_4187438112",1642808134000,623,"12.2.419.1399"
"NA1_4028716868",1630454487000,2001248,"11.17.394.4489"
"NA1_4034243703",1630945366000,1850626,"11.17.394.4489"
"NA1_4214223488",1644612690000,2040,"12.3.421.5967"
"NA1_4214275417",1644617894000,1625,"12.3.421.5967"
"NA1_4212956872",1644484592000,1673,"12.3.421.5967"
"NA1_4214333734",1644621516000,1897,"12.3.421.5967"
"NA1_4172332625",1641846160000,1888,"12.1.416.4011"
"NA1_4215576207",1644705569000,1538,"12.3.421.5967"
"NA1_4215440236",1644693202000,2205,"12.3.421.5967"
"NA1_4214641690",1644635583000,1459,"12.3.421.5967"
"NA1_4214166742",1644609037000,1987,"12.3.421.5967"
"NA1_4136837523",1639322391000,1743,"11.24.413.2485"
"NA1_4216312605",1644764543000,2284,"12.3.421.5967"
"NA1_4202112565",1643758910000,1559,"12.2.419.1399"
"NA1_4207146982",1644080759000,1345,"12.3.421.5967"
"NA1_4213652072",1644552191000,2229,"12.3.421.5967"
"NA1_4215236567",1644664109000,1317,"12.3.421.5967"
"NA1_4215903064",1644726395000,1617,"12.3.421.5967"
"NA1_4216602049",1644791508000,1848,"12.3.421.5967"
"NA1_4216443224",1644782706000,2061,"12.3.421.5967"
"NA1_4212982666",1644490508000,2403,"12.3.421.5967"
"NA1_4216513349",1644787561000,1640,"12.3.421.5967"
"NA1_4216396858",1644780120000,2239,"12.3.421.5967"
"NA1_4216217491",1644757490000,2014,"12.3.421.5967"
"NA1_4214850593",1644641139000,1287,"12.3.421.5967"
"NA1_4216593019",1644791931000,1736,"12.3.421.5967"
"NA1_4215695311",1644713968000,2095,"12.3.421.5967"
"NA1_4212817507",1644473809000,1987,"12.3.421.5967"
"NA1_4216300960",1644762287000,1601,"12.3.421.5967"
"NA1_4183011128",1642529285000,1543,"12.1.416.4011"
"NA1_4216123849",1644737329000,2055,"12.3.421.5967"
"NA1_4215363194",1644688952000,2050,"12.3.421.5967"
"NA1_4205079803",1643939761000,1568,"12.3.421.5967"
"NA1_4212837329",1644473811000,1012,"12.3.421.5967"
"NA1_4215893890",1644724186000,1682,"12.3.421.5967"
"NA1_4194889300",1643266302000,1650,"12.2.419.1399"
"NA1_4215778124",1644719049000,1512,"12.3.421.5967"
"NA1_4198959087",1643527045000,1496,"12.2.419.1399"
"NA1_4214207062",1644614247000,2167,"12.3.421.5967"
"NA1_4216231516",1644749463000,1526,"12.3.421.5967"
"NA1_4215632226",1644708341000,1627,"12.3.421.5967"
"NA1_4210734001",1644314895000,1710,"12.3.421.5967"
"NA1_4211696838",1644391994000,1998,"12.3.421.5967"
"NA1_4209529202",1644216628000,2139,"12.3.421.5967"
"NA1_4206194489",1644015009000,2214,"12.3.421.5967"
"NA1_4215158608",1644655976000,966,"12.3.421.5967"
"NA1_4203016944",1643792898000,2173,"12.2.419.1399"
"NA1_4216480373",1644781860000,2104,"12.3.421.5967"
"NA1_4214009571",1644596819000,2018,"12.3.421.5967"
"NA1_4216634502",1644797383000,2205,"12.3.421.5967"
"NA1_4216620251",1644794806000,1349,"12.3.421.5967"
"NA1_4216161158",1644740929000,1802,"12.3.421.5967"
"NA1_4215310504",1644680317000,1520,"12.3.421.5967"
"NA1_4215382407",1644688681000,1580,"12.3.421.5967"
"NA1_4083101805",1635308644000,2936,"11.21.403.3002"
"NA1_4083024653",1635305469000,2682,"11.21.403.3002"
"NA1_4215658387",1644711429000,1648,"12.3.421.5967"
"NA1_4209355495",1644206259000,1668,"12.3.421.5967"
"NA1_4200528269",1643614057000,1664,"12.2.419.1399"
"NA1_4216650237",1644795379000,1534,"12.3.421.5967"
"NA1_4216346499",1644774567000,2857,"12.3.421.5967"
"NA1_4216490369",1644782098000,1765,"12.3.421.5967"
"NA1_4214548683",1644634672000,2072,"12.3.421.5967"
"NA1_4213569924",1644546100000,1598,"12.3.421.5967"
"NA1_4214014927",1644592841000,1534,"12.3.421.5967"
"NA1_4216365958",1644774447000,1253,"12.3.421.5967"
"NA1_4216440084",1644781230000,1721,"12.3.421.5967"
"NA1_4215979573",1644731935000,2202,"12.3.421.5967"
"NA1_4215958321",1644728617000,1658,"12.3.421.5967"
"NA1_4207657766",1644112232000,1976,"12.3.421.5967"
"NA1_4214304147",1644621485000,1196,"12.3.421.5967"
"NA1_4216112166",1644736664000,1723,"12.3.421.5967"
"NA1_4216004559",1644730466000,1824,"12.3.421.5967"
"NA1_4216467392",1644784925000,2348,"12.3.421.5967"
"NA1_4213507667",1644545323000,1578,"12.3.421.5967"
"NA1_4216634148",1644797207000,2234,"12.3.421.5967"
"NA1_4216521934",1644787019000,1464,"12.3.421.5967"
"NA1_4215875981",1644724567000,2170,"12.3.421.5967"
"NA1_4215906488",1644727432000,1862,"12.3.421.5967"
"NA1_4201418952",1643691001000,1921,"12.2.419.1399"
"NA1_4216606648",1644793635000,1934,"12.3.421.5967"
"NA1_4216154695",1644743048000,2410,"12.3.421.5967"
"NA1_4215842663",1644723192000,1584,"12.3.421.5967"
"NA1_4216558631",1644790122000,1415,"12.3.421.5967"
"NA1_4211250679",1644367180000,1800,"12.3.421.5967"
"NA1_4191964930",1643081739000,2195,"12.2.419.1399"
"NA1_4209972677",1644266308000,1228,"12.3.421.5967"
"NA1_4215226525",1644663691000,2299,"12.3.421.5967"
"NA1_4216439036",1644781432000,1698,"12.3.421.5967"
"NA1_4210027997",1644273331000,1674,"12.3.421.5967"
"NA1_4199501777",1643572682000,1855,"12.2.419.1399"
"NA1_3960676091",1624995644000,1649692,"11.13.382.1241"
"NA1_4198187506",1643490837000,1326,"12.2.419.1399"
"NA1_4013904325",1629203231000,1883274,"11.16.390.1945"
"NA1_4083868852",1635393356000,1522,"11.21.403.3002"
"NA1_4190752404",1642999532000,1537,"12.2.419.1399"
"NA1_3967388183",1625513831000,1422238,"11.13.382.1241"
"NA1_4216185240",1644743677000,197,"12.3.421.5967"
"NA1_4216666581",1644798429000,1667,"12.3.421.5967"
"NA1_4216662089",1644796337000,1808,"12.3.421.5967"
"NA1_4216632227",1644796228000,2018,"12.3.421.5967"
"NA1_4215914619",1644727192000,2684,"12.3.421.5967"
"NA1_4216322288",1644771330000,1570,"12.3.421.5967"
"NA1_4203766393",1643845394000,2121,"12.3.420.4308"
"NA1_4213779544",1644561113000,1880,"12.3.421.5967"
"NA1_4213657108",1644553705000,1834,"12.3.421.5967"
"NA1_4216348854",1644775893000,2055,"12.3.421.5967"
"NA1_4216445936",1644783916000,1601,"12.3.421.5967"
"NA1_4210895167",1644337529000,2116,"12.3.421.5967"
"NA1_4216538074",1644789601000,1783,"12.3.421.5967"
"NA1_4213667859",1644553927000,1894,"12.3.421.5967"
"NA1_4215599976",1644706946000,1564,"12.3.421.5967"
"NA1_4201119575",1643677993000,2003,"12.2.419.1399"
"NA1_4213548484",1644548415000,1333,"12.3.421.5967"
"NA1_4204378953",1643876304000,1460,"12.3.421.3734"
"NA1_4214387582",1644627151000,1544,"12.3.421.5967"
"NA1_4216020998",1644732125000,2024,"12.3.421.5967"
"NA1_4215435425",1644695728000,2072,"12.3.421.5967"
"NA1_4213855184",1644563873000,1792,"12.3.421.5967"
"NA1_4213123830",1644513721000,1210,"12.3.421.5967"
"NA1_4216100649",1644735957000,2111,"12.3.421.5967"
"NA1_4215074866",1644649103000,2485,"12.3.421.5967"
"NA1_4216037553",1644734754000,1137,"12.3.421.5967"
"NA1_4212444081",1644453770000,2388,"12.3.421.5967"
"NA1_4192354073",1643118033000,1733,"12.2.419.1399"
"NA1_4215766738",1644718456000,1508,"12.3.421.5967"
"NA1_4215565873",1644705338000,2009,"12.3.421.5967"
"NA1_4213892113",1644567421000,1325,"12.3.421.5967"
"NA1_4215951556",1644726489000,1685,"12.3.421.5967"
"NA1_4036071833",1631082662000,2262531,"11.17.394.4489"
"NA1_4181156441",1642401229000,1368,"12.1.416.4011"
"NA1_4211236590",1644369060000,1577,"12.3.421.5967"
"NA1_4216467988",1644785201000,1282,"12.3.421.5967"
